"Date","Observer.name","Stake","Plot","Fence","Tag","SpCode","Height.cm","Notes","X","Y","perc.leaf","Invasive1","perc.Invasive1","X.1","X.2","X.3","X.4","X.5","Invasive2","perc.Invasive2","Invasive3","perc.Invasive3","Invasive4"
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",7.5,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",8,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","qupr",8,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",8,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","vitis",8.5,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",9,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",11.2,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","qusp",12.2,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",13,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"East",FALSE,"","fram",10.5,"New 2012",NA,NA,95,"mivi",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"222-00","fram",13.5,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"227-00","fram",12.9,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"233-00","ceca",22.9,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"237-00","fram",22,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"242-00","fram",12,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"246-00","fram",12.5,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"251-00","fram",21.5,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"258-00","fram",13.2,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"260-00","fram",13.5,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"285-00","fram",16.6,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"309-00","ceoc",12.4,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"313-00","fram",14.2,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"315-00","beth",58,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"319-00","fram",12.2,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"322-00","saal",12,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"359-00","fram",16.4,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"827-00","paqu",4.5,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"837-00","fram",13.6,"",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","ceca",4,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","ceca",4.1,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","vitis",4.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","ceca",5.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","paqu",6.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","beth",7.2,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",7.6,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",8.1,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","qupr",8.2,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",8.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","loja",18.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",15.2,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",19,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","ulru",13,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",10.5,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"South",FALSE,"","fram",11.2,"New 2012",NA,NA,95,"beth, loja",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1210-00","syor",3.6,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1702-00","loja",13,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1706-00","loja",14,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1708-00","loja",14,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1753-00","loja",15,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"1754-00","loja",14,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"3803-00","fram",20.5,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"3806-00","libe",14.2,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"3815-00","fram",22.5,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"3819-00","nysy",18.5,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"3821-00","fram",7.5,"",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","vitis",4,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","paqu",5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","cagl",5.5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",6.5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",7,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","loja",7,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",8,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","ceca",8.5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","paqu",8.5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","ceoc",9,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","casp",9,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","vitis",9,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","ceca",9.2,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",9.2,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",11,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",11.8,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","paqu",23.5,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","loja",24,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",11,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","paqu",13,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1725,"West",FALSE,"","fram",16.2,"New 2012",NA,NA,90,"mivi",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3076","ceca",10.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3077","fram",10.4,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3078","fram",11.3,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3079","ceca",16,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3080","vitis",21,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3082","fram",10.9,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3083","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3084","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3085","fram",13.2,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3090","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3094","fram",12.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3095","fram",17.1,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3096","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3097","ceca",29.4,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3098","ceca",14.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3101","ceca",12.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3104","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3109","smsp",72.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"3092","fram",13.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"818-00","fram",NA,"TR, D",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"869-00","ceca",17,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"920-00","prse",19.5,"",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","ceca",8.5,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","ceca",10.5,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","fram",10.9,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","ceca",15.5,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","ceca",10.2,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","fram",11.1,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"East",FALSE,"","vitis",15.9,"New 2012",NA,NA,50,"mivi",75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3107","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3108","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3109","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3110","fram",10.1,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3111","fram",10.4,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3112","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3113","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3116","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3120","paqu",12.5,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3123","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3125","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3126","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3127","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3128","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3129","fram",13.2,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3131","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3132","loja",28.1,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3133","fram",10.3,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3134","fram",10,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3135","fram",13.5,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3136","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3137","fram",9,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3138","ulru",20.5,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3139","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3142","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3143","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3146","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3147","fram",NA,"TR, D",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3148","fram",11,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"3149","fram",13.5,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"4344-00","fram",12.2,"",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"","paqu",4.5,"New 2012",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"","fram",5.5,"New 2012",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"","ceca",7.8,"New 2012",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"South",FALSE,"","ceca",10.7,"New 2012",NA,NA,40,"mivi, alpe",70,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3152","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3153","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3156","paqu",12.5,"",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3160","fram",17.5,"",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3161","fram",20.5,"",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3163","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3165","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3169","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"3170","fram",NA,"TR, D",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"2190-00","fram",17.5,"",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"","ceca",9.8,"New 2012",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"","fram",11.4,"New 2012",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1730,"West",FALSE,"","fram",16,"New 2012",NA,NA,50,"mivi",80,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/29/2012","Gonzalez, Homan",1802,"East",FALSE,"5586","libe",30.5,"tallest stem dead",NA,NA,95,"loja, pepe",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
