Census date,Observer Name,Stake,Plot,%L ,%Invas,InvSp,PlotInfo.PlotID,Note,Fence,Tag,2010 Tag,SpCode,Height.cm,#leaves,Notes,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,2190-00,,fram,23,4,new tag-individual,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,ceca,8.5,4,,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,ceca,8,5,,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,ceca,7.5,1,,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,fram,4,1,,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,paqu,1,1,,,,
7/19/2011,"jenny, doug",1730,West,30,5,alpe,1730West,,FALSE,blank-2011,,ruph,3,5,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,5586,,libe,16,10,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,5587,,syor,35.5,50,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,5588,,syor,13,12,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,2746-00,,libe,16,4,new tag-check 5586 in 2010,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,8.5,4,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,9.5,4,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,6.5,3,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,7,2,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,8.5,3,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,7,3,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,libe,7.5,3,,,,
7/27/2011,"Tre, Mike",1802,East,5,5,alpe,1802East,,FALSE,blank-2011,,litu,4,3,2 cotyl,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,5597,,libe,10,1,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,1396-00,,libe,16,3,new tag-individual,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,2743-00,,libe,11.5,2,new tag-not on th map 2011,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,2766-00,,libe,10,4,new tag-individual,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,3422-00,,libe,11,2,new tag-individual,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,ceoc,9,2,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,6.5,1,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,7,3,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,8.5,3,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,8.5,2,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,8.5,2,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,9,3,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,7.5,3,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,6,1,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,9,3,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,7,2,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,7,1,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,8.5,2,,,,
7/27/2011,"Tre, Mike",1802,South,5,0,,1802South,,FALSE,blank-2011,,libe,9,4,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,2247-00,,loja,39,4,new tag-individual,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,6.5,2,2 cotyl,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,5,1,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,7.5,3,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,9,3,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,6,2,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,libe,8,3,,,,
7/27/2011,"Tre, Mike",1802,West,5,5,alpe,1802West,,FALSE,blank-2011,,litu,2.5,2,2 cotyl,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4221,,fram,10,2,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4222,,fram,7,2,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4223,,fram,12,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4227,,fram,9.5,5,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4229,,fram,10,1,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4230,,fram,9.5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4245,,fram,7.5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4246,,fram,13,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4247,,fram,13.5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4248,,fram,14,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4250,,ceoc,28,14,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4255,,fram,11,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4256,,fram,12.5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4257,,fram,4,9,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4262,,fram,10,6,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,4263,,fram,8,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,fram,11,6,"Dead, now",,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,fram,5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,fram,9.5,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,fram,6.5,3,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,fram,8,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,litu,6,4,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,vitis,5.5,3,,,,
7/26/2011,"Tre, Mike",1814,East,50,25,"mivi, ACPL",1814East,,FALSE,blank-2011,,vitis,6,4,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,4292,,syor,45,50,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,4300,,fram,12.5,3,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,3966-00,,fram,10,3,new tag-individual,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,3969-00,,libe,10,4,new tag-individual,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,3993-00,,fram,12,4,new tag-individual,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,fram,6,4,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,fram,9.5,4,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,fram,8.5,2,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,libe,8,4,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,litu,4,3,2 cotyl,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,litu,5,2,2 cotyl,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,litu,4,3,3 cotyl,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,litu,4,4,,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,vitis,3,2,1 cotyl,,,
7/26/2011,"Caroline, Jenny",1814,South,10,5,"mivi, alpe",1814South,,FALSE,blank-2011,,vitis,5,3,,,,
7/26/2011,"Tre, Mike",1814,West,30,5,"mivi, alpe",1814West,,FALSE,3162-00,,libe,93,50,new tag-individual,,,
7/26/2011,"Tre, Mike",1814,West,30,5,"mivi, alpe",1814West,,FALSE,3191-00,,fram,9.5,2,new tag-individual,,,
7/26/2011,"Tre, Mike",1814,West,30,5,"mivi, alpe",1814West,,FALSE,blank-2011,,fram,9.5,2,,,,
7/26/2011,"Tre, Mike",1814,West,30,5,"mivi, alpe",1814West,,FALSE,blank-2011,,vitis,2,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5466,,fram,8,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5467,,ceca,7,3,heavily browsed,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5468,,fram,10,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5472,,fram,10,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5476,,fram,21,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5477,,fram,7.5,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5478,,fram,8,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5479,,fram,8.5,4,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5480,,fram,3,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5482,,fram,8,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5483,,fram,1,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5487,,fram,8,1,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5490,,fram,9,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5491,,ulru,13,10,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5499,,cagl,8,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5500,,fram,8,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5501,,fram,10,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5507,,fram,10,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5509,,fram,20,4,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5510,,fram,6,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5511,,fram,9,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,5517,,fram,7,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,796-00,,fram,12,4,new tag-individual,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,797-00,,qual,10.5,3,new tag-individual,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,7,2,2 cotyl,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,3,4,2 cotyl,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,6,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,7,5,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,5,4,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,8,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,6.5,4,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,7.5,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,fram,8.5,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,litu,5.5,3,1 cotyl,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,litu,3.5,3,2 cotyl,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,litu,7,3,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,paqu,5,2,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,paqu,2,1,,,,
7/22/2011,"Mike, Doug",1820,East,40,5,mivi,1820East,,FALSE,blank-2011,,qupr,9,3,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5519,,fram,14,5,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5520,,fram,14.5,4,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5522,,fram,15,6,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5525,,nysy,22.5,11,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5526,,fram,27,9,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5528,,fram,15,4,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5534,,fram,19.5,2,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5536,,fram,15.5,6,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5537,,fram,18,10,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5539,,nysy,19,4,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5541,,nysy,11.5,5,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,5543,,fram,8,4,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,1527-00,,nysy,11,5,new tag-individual,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,1532-00,,ceoc,11.5,3,new tag-individual,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,1533-00,,qupr,12.5,3,new tag-individual,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,fram,9.5,4,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,fram,9.5,2,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,fram,7.5,2,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,litu,3.5,3,1 cotyl,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,litu,6.5,3,2 cotyl,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,litu,1.5,3,2 cotyl,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,litu,2.5,3,2 cotyl,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,litu,5.5,3,2 cotyl,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,qupr,7.5,2,,,,
7/22/2011,"jenny, tre",1820,South,20,5,mivi,1820South,,FALSE,blank-2011,,vitis,5,2,2 cotyl,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5547,,loja,36,50,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5548,,fram,7,4,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5551,,fram,5,4,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5553,,fram,23,4,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5554,,fram,14.5,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5558,,fram,8,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5559,,fram,10,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5560,,fram,11,5,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5561,,fram,32,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5563,,fram,10,6,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5564,,fram,11,6,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5565,,fram,9.5,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5571,,fram,10.5,5,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5573,,fram,28,6,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5575,,nysy,7,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,5583,,fram,6.5,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,779-00,,fram,10,1,new tag-individual,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,781-00,,fram,12,2,new tag-individual,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,782-00,,fram,11.5,5,new tag-individual,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,799-00,,astr,17,3,new tag-individual,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,caca,4.5,3,1 cotyl,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,fram,6.5,2,2 cotyl,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,fram,9.5,5,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,fram,8.5,4,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,fram,9.5,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,paqu,5.5,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,qupr,7,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,qupr,6.5,2,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,qupr,7,3,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,quve,8.5,5,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,quve,4.5,4,,,,
7/22/2011,"Doug, Mike",1820,West,20,5,alpe,1820West,,FALSE,blank-2011,,quve,7.5,3,,,,
7/21/2011,"Tre,Mike",1823,South,70,45,"mivi, alpe",1823South,,FALSE,4309-00,,ruph,48,13,new tag-individual,,,
7/21/2011,"Tre,Mike",1823,South,70,45,"mivi, alpe",1823South,,FALSE,4312-00,,ulru,34.5,10,new tag-individual,,,
7/21/2011,"Tre,Mike",1823,South,70,45,"mivi, alpe",1823South,,FALSE,blank-2011,,paqu,7.5,2,,,,
7/21/2011,"Tre,Mike",1823,South,70,45,"mivi, alpe",1823South,,FALSE,blank-2011,,paqu,7,3,,,,
7/21/2011,"Jenny, doug",1823,West,50,40,"mivi, alpe",1823West,,FALSE,2699-00,,caco,12.5,2,new tag-individual,,,
7/21/2011,"Jenny, doug",1823,West,50,40,"mivi, alpe",1823West,,FALSE,blank-2011,,paqu,4,7,,,,
7/21/2011,"Jenny, doug",1823,West,50,40,"mivi, alpe",1823West,,FALSE,blank-2011,,qual,8,3,,,,
7/21/2011,"Jenny, doug",1823,West,50,40,"mivi, alpe",1823West,,FALSE,blank-2011,,qual,8,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2938,,fram,8,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2939,,ceca,6.5,5,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2942,,fram,6.5,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2944,,fram,6,1,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2945,,fram,8,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2948,,fram,7,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2949,,paqu,18.5,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2951,,syor,18,31,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2955,,fram,9.5,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2957,,paqu,8,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2961,,ceca,12,5,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2965,,ceca,9.5,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2966,,fram,7,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2968,,ceca,7,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2970,,paqu,2.5,5,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2972,,fram,9.5,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2975,,ceca,14.5,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2984,,ceca,14,7,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2985,,syor,53.5,50,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2988,,fram,6.5,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,2989,,paqu,4.5,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,816-00,,caca,15,3,new tag-individual,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,840-00,,syor,16,17,new tag-individual,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,895-00,,ceca,14.5,6,new tag-individual,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,5.5,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,6,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,7,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,7,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,3,9,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,5,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,8.5,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,ceca,8,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,7,2,2 cotyl,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,6,2,2 cotyl,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,8,2,2 cotyl,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,8.5,3,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,7,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,10.5,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,fram,6,2,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,paqu,1.5,1,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,syor,9.5,4,,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,vitis,4.5,2,2 cotyl,,,
9/17/2011,"Chris, Mike",1829,East,45,10,,1829East,,FALSE,blank-2011,,vitis,5.5,3,,,,
